video,frame,pedestrian_id,x1,y1,x2,y2,label
video_0003,9724,1_3_74,97.49,709.17,161.0,949.9,0
video_0003,9725,1_3_74,97.49,709.17,161.0,949.9,0
video_0003,9726,1_3_74,97.49,709.17,161.0,949.9,0
video_0003,9727,1_3_74,97.49,709.17,161.0,949.9,0
video_0003,9728,1_3_74,97.23,709.13,160.96,949.81,0
video_0003,9729,1_3_74,96.98,709.1,160.92,949.72,0
video_0003,9730,1_3_74,96.72,709.06,160.88,949.63,0
video_0003,9731,1_3_74,96.46,709.02,160.84,949.54,0
video_0003,9732,1_3_74,96.21,708.99,160.8,949.45,0
video_0003,9733,1_3_74,95.95,708.95,160.76,949.36,0
video_0003,9734,1_3_74,95.69,708.91,160.72,949.27,0
video_0003,9735,1_3_74,95.44,708.88,160.68,949.18,0
video_0003,9736,1_3_74,95.18,708.85,160.64,949.09,0
video_0003,9737,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9738,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9739,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9740,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9741,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9742,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9743,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9744,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9745,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9746,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9747,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9748,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9749,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9750,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9751,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9752,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9753,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9754,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9755,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9756,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9757,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9758,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9759,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9760,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9761,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9762,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9763,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9764,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9765,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9766,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9767,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9768,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9769,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9770,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9771,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9772,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9773,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9774,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9775,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9776,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9777,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9778,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9779,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9780,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9781,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9782,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9783,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9784,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9785,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9786,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9787,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9788,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9789,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9790,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9791,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9792,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9793,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9794,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9795,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9796,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9797,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9798,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9799,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9800,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9801,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9802,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9803,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9804,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9805,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9806,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9807,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9808,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9809,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9810,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9811,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9812,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9813,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9814,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9815,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9816,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9817,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9818,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9819,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9820,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9821,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9822,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9823,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9824,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9825,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9826,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9827,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9828,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9829,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9830,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9831,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9832,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9833,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9834,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9835,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9836,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9837,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9838,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9839,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9840,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9841,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9842,1_3_74,94.92,708.81,160.6,949.0,0
video_0003,9843,1_3_74,93.97,709.03,160.16,949.18,0
video_0003,9844,1_3_74,93.01,709.25,159.72,949.36,0
video_0003,9845,1_3_74,92.06,709.47,159.28,949.54,0
video_0003,9846,1_3_74,91.1,709.69,158.84,949.72,0
video_0003,9847,1_3_74,90.15,709.91,158.4,949.9,0
video_0003,9848,1_3_74,89.19,710.13,157.96,950.08,0
video_0003,9849,1_3_74,88.23,710.35,157.52,950.26,0
video_0003,9850,1_3_74,87.28,710.57,157.08,950.44,0
video_0003,9851,1_3_74,86.33,710.79,156.64,950.62,0
video_0003,9852,1_3_74,85.37,711.01,156.2,950.8,0
video_0003,9853,1_3_74,85.09,710.75,156.31,951.02,0
video_0003,9854,1_3_74,84.82,710.49,156.42,951.24,0
video_0003,9855,1_3_74,84.54,710.23,156.53,951.46,0
video_0003,9856,1_3_74,84.26,709.97,156.64,951.68,0
video_0003,9857,1_3_74,83.98,709.7,156.75,951.9,0
video_0003,9858,1_3_74,83.71,709.44,156.86,952.12,0
video_0003,9859,1_3_74,83.43,709.18,156.97,952.34,0
video_0003,9860,1_3_74,83.15,708.92,157.08,952.56,0
video_0003,9861,1_3_74,82.88,708.66,157.19,952.78,0
video_0003,9862,1_3_74,82.6,708.4,157.3,953.0,0
video_0003,9863,1_3_74,80.98,708.4,155.68,953.0,0
video_0003,9864,1_3_74,79.37,708.4,154.07,953.0,0
video_0003,9865,1_3_74,77.75,708.4,152.45,953.0,0
video_0003,9866,1_3_74,76.14,708.4,150.84,953.0,0
video_0003,9867,1_3_74,74.52,708.4,149.22,953.0,0
video_0003,9868,1_3_74,73.2,707.66,147.9,953.08,0
video_0003,9869,1_3_74,71.88,706.92,146.57,953.15,0
video_0003,9870,1_3_74,70.55,706.18,145.25,953.22,0
video_0003,9871,1_3_74,69.23,705.44,143.93,953.3,0
video_0003,9872,1_3_74,67.91,704.7,142.61,953.37,0
video_0003,9873,1_3_74,67.25,703.96,141.44,953.22,0
video_0003,9874,1_3_74,66.59,703.22,140.26,953.08,0
video_0003,9875,1_3_74,65.92,702.48,139.09,952.93,0
video_0003,9876,1_3_74,65.26,701.74,137.91,952.79,0
video_0003,9877,1_3_74,64.6,701.0,136.74,952.64,0
video_0003,9878,1_3_74,64.23,701.04,136.37,952.53,0
video_0003,9879,1_3_74,63.87,701.08,136.01,952.42,0
video_0003,9880,1_3_74,63.5,701.12,135.64,952.31,0
video_0003,9881,1_3_74,63.13,701.16,135.27,952.2,0
video_0003,9882,1_3_74,62.77,701.2,134.91,952.09,0
video_0003,9883,1_3_74,62.4,701.24,134.54,951.97,0
video_0003,9884,1_3_74,62.03,701.28,134.17,951.86,0
video_0003,9885,1_3_74,61.66,701.32,133.8,951.75,0
video_0003,9886,1_3_74,61.3,701.36,133.44,951.64,0
video_0003,9887,1_3_74,60.93,701.4,133.07,951.53,0
video_0003,9888,1_3_74,60.93,701.4,133.07,951.53,0
video_0003,9889,1_3_74,60.93,701.4,133.07,951.53,0
video_0003,9890,1_3_74,60.93,701.4,133.07,951.53,0
video_0003,9891,1_3_74,60.93,701.4,133.07,951.53,0
video_0003,9892,1_3_74,60.93,701.4,133.07,951.53,0
video_0003,9893,1_3_74,60.93,701.4,133.07,951.53,0
video_0003,9894,1_3_74,60.93,701.4,133.07,951.53,0
video_0003,9895,1_3_74,60.93,701.4,133.07,951.53,0
video_0003,9896,1_3_74,60.93,701.4,133.07,951.53,0
video_0003,9897,1_3_74,60.93,701.4,133.07,951.53,0
video_0003,9898,1_3_74,60.93,701.4,133.07,951.53,0
video_0003,9899,1_3_74,60.93,701.4,133.07,951.53,0
video_0003,9900,1_3_74,60.93,701.4,133.07,951.53,0
video_0003,9901,1_3_74,60.93,701.4,133.07,951.53,0
video_0003,9902,1_3_74,60.93,701.4,133.07,951.53,0
video_0003,9903,1_3_74,61.06,701.64,133.58,952.04,0
video_0003,9904,1_3_74,61.18,701.88,134.1,952.56,0
video_0003,9905,1_3_74,61.31,702.12,134.61,953.07,0
video_0003,9906,1_3_74,61.44,702.36,135.13,953.59,0
video_0003,9907,1_3_74,61.56,702.6,135.64,954.11,0
video_0003,9908,1_3_74,61.69,702.84,136.15,954.62,0
video_0003,9909,1_3_74,61.82,703.08,136.67,955.13,0
video_0003,9910,1_3_74,61.95,703.32,137.18,955.65,0
video_0003,9911,1_3_74,62.07,703.56,137.7,956.16,0
video_0003,9912,1_3_74,62.2,703.8,138.21,956.68,0
video_0003,9913,1_3_74,63.66,704.46,140.68,957.16,0
video_0003,9914,1_3_74,65.12,705.12,143.15,957.65,0
video_0003,9915,1_3_74,66.58,705.78,145.61,958.13,0
video_0003,9916,1_3_74,68.04,706.44,148.08,958.62,0
video_0003,9917,1_3_74,69.5,707.1,150.55,959.1,0
video_0003,9918,1_3_74,70.46,707.24,151.96,960.86,0
video_0003,9919,1_3_74,71.42,707.38,153.37,962.63,0
video_0003,9920,1_3_74,72.38,707.52,154.78,964.39,0
video_0003,9921,1_3_74,73.34,707.66,156.19,966.16,0
video_0003,9922,1_3_74,74.3,707.8,157.6,967.92,1
video_0003,9923,1_3_74,76.06,708.32,159.36,967.74,1
video_0003,9924,1_3_74,77.82,708.84,161.12,967.56,1
video_0003,9925,1_3_74,79.59,709.36,162.89,967.39,1
video_0003,9926,1_3_74,81.35,709.88,164.65,967.21,1
video_0003,9927,1_3_74,83.11,710.4,166.41,967.03,1
video_0003,9928,1_3_74,85.75,710.84,168.35,967.26,1
video_0003,9929,1_3_74,88.4,711.28,170.29,967.5,1
video_0003,9930,1_3_74,91.04,711.72,172.22,967.73,1
video_0003,9931,1_3_74,93.69,712.16,174.16,967.97,1
video_0003,9932,1_3_74,96.33,712.6,176.1,968.2,1
video_0003,9933,1_3_74,98.98,712.74,178.22,970.49,1
video_0003,9934,1_3_74,101.64,712.88,180.33,972.78,1
video_0003,9935,1_3_74,104.29,713.02,182.45,975.08,1
video_0003,9936,1_3_74,106.95,713.16,184.56,977.37,1
video_0003,9937,1_3_74,109.6,713.3,186.68,979.66,1
video_0003,9938,1_3_74,112.56,715.84,190.91,981.35,1
video_0003,9939,1_3_74,115.52,718.38,195.14,983.04,1
video_0003,9940,1_3_74,118.48,720.92,199.37,984.74,1
video_0003,9941,1_3_74,121.44,723.46,203.6,986.43,1
video_0003,9942,1_3_74,124.4,726.0,207.83,988.12,1
video_0003,9943,1_3_74,126.72,726.0,207.83,988.12,1
video_0003,9944,1_3_74,129.04,726.0,207.83,988.12,1
video_0003,9945,1_3_74,131.36,726.0,207.83,988.12,1
video_0003,9946,1_3_74,133.68,726.0,207.83,988.12,1
video_0003,9947,1_3_74,136.0,726.0,207.83,988.12,1
video_0003,9948,1_3_74,141.04,726.1,215.55,988.75,1
video_0003,9949,1_3_74,146.08,726.2,223.27,989.39,1
video_0003,9950,1_3_74,151.12,726.3,230.99,990.02,1
video_0003,9951,1_3_74,156.16,726.4,238.71,990.66,1
video_0003,9952,1_3_74,161.2,726.5,246.43,991.29,1
video_0003,9953,1_3_74,166.14,727.42,255.63,993.09,1
video_0003,9954,1_3_74,171.08,728.34,264.83,994.89,1
video_0003,9955,1_3_74,176.02,729.26,274.03,996.68,1
video_0003,9956,1_3_74,180.96,730.18,283.23,998.48,1
video_0003,9957,1_3_74,185.9,731.1,292.43,1000.28,1
video_0003,9958,1_3_74,188.64,730.54,292.54,1000.28,1
video_0003,9959,1_3_74,191.38,729.98,292.64,1000.28,1
video_0003,9960,1_3_74,194.12,729.42,292.75,1000.28,1
video_0003,9961,1_3_74,196.86,728.86,292.85,1000.28,1
video_0003,9962,1_3_74,199.6,728.3,292.96,1000.28,1
video_0003,9963,1_3_74,204.32,729.25,298.25,1000.48,1
video_0003,9964,1_3_74,209.04,730.2,303.54,1000.69,1
video_0003,9965,1_3_74,213.76,731.16,308.82,1000.89,1
video_0003,9966,1_3_74,218.48,732.11,314.11,1001.1,1
video_0003,9967,1_3_74,223.2,733.06,319.4,1001.3,1
video_0003,9968,1_3_74,225.7,732.85,323.84,1002.26,1
video_0003,9969,1_3_74,228.2,732.64,328.28,1003.22,1
video_0003,9970,1_3_74,230.7,732.42,332.73,1004.18,1
video_0003,9971,1_3_74,233.2,732.21,337.17,1005.14,1
video_0003,9972,1_3_74,235.7,732.0,341.61,1006.1,1
video_0003,9973,1_3_74,240.25,730.64,346.16,1007.47,1
video_0003,9974,1_3_74,244.8,729.28,350.71,1008.85,1
video_0003,9975,1_3_74,249.34,727.92,355.25,1010.22,1
video_0003,9976,1_3_74,253.89,726.56,359.8,1011.6,1
video_0003,9977,1_3_74,258.44,725.2,364.35,1012.97,1
video_0003,9978,1_3_74,263.3,725.18,366.78,1011.5,1
video_0003,9979,1_3_74,268.17,725.17,369.21,1010.02,1
video_0003,9980,1_3_74,273.03,725.15,371.64,1008.55,1
video_0003,9981,1_3_74,277.9,725.14,374.07,1007.07,1
video_0003,9982,1_3_74,282.76,725.12,376.5,1005.6,1
video_0003,9983,1_3_74,287.31,726.92,381.26,1009.4,1
video_0003,9984,1_3_74,291.86,728.72,386.02,1013.2,1
video_0003,9985,1_3_74,296.4,730.52,390.78,1017.0,1
video_0003,9986,1_3_74,300.95,732.32,395.54,1020.8,1
video_0003,9987,1_3_74,305.5,734.12,400.3,1024.6,1
video_0003,9988,1_3_74,311.0,733.48,405.58,1027.04,1
video_0003,9989,1_3_74,316.5,732.85,410.86,1029.48,1
video_0003,9990,1_3_74,322.0,732.21,416.14,1031.92,1
video_0003,9991,1_3_74,327.5,731.58,421.42,1034.36,1
video_0003,9992,1_3_74,333.0,730.94,426.7,1036.8,1
video_0003,9993,1_3_74,337.55,730.2,430.68,1037.64,1
video_0003,9994,1_3_74,342.1,729.46,434.66,1038.48,1
video_0003,9995,1_3_74,346.64,728.72,438.64,1039.32,1
video_0003,9996,1_3_74,351.19,727.98,442.62,1040.16,1
video_0003,9997,1_3_74,355.74,727.24,446.6,1041.0,1
video_0003,9998,1_3_74,361.34,729.25,454.22,1043.12,1
video_0003,9999,1_3_74,366.95,731.26,461.84,1045.24,1
video_0003,10000,1_3_74,372.55,733.27,469.46,1047.36,1
video_0003,10001,1_3_74,378.16,735.28,477.08,1049.48,1
video_0003,10002,1_3_74,383.76,737.29,484.7,1051.6,1
video_0003,10003,1_3_74,391.16,736.02,494.32,1052.98,1
video_0003,10004,1_3_74,398.57,734.75,503.94,1054.36,1
video_0003,10005,1_3_74,405.97,733.48,513.56,1055.74,1
video_0003,10006,1_3_74,413.38,732.21,523.18,1057.12,1
video_0003,10007,1_3_74,420.78,730.94,532.8,1058.5,1
video_0003,10008,1_3_74,426.91,730.31,540.52,1060.82,1
video_0003,10009,1_3_74,433.05,729.67,548.24,1063.14,1
video_0003,10010,1_3_74,439.18,729.04,555.96,1065.46,1
video_0003,10011,1_3_74,445.32,728.4,563.68,1067.78,1
video_0003,10012,1_3_74,451.45,727.77,571.4,1070.1,1
video_0003,10013,1_3_74,456.21,729.25,583.24,1070.2,1
video_0003,10014,1_3_74,460.97,730.73,595.08,1070.3,1
video_0003,10015,1_3_74,465.72,732.21,606.92,1070.4,1
video_0003,10016,1_3_74,470.48,733.69,618.76,1070.5,1
video_0003,10017,1_3_74,475.24,735.17,630.6,1070.6,1
video_0003,10018,1_3_74,485.08,734.85,634.4,1070.82,1
video_0003,10019,1_3_74,494.91,734.53,638.2,1071.04,1
video_0003,10020,1_3_74,504.75,734.22,642.0,1071.26,1
video_0003,10021,1_3_74,514.58,733.9,645.8,1071.48,1
video_0003,10022,1_3_74,524.42,733.58,649.6,1071.7,1
video_0003,10023,1_3_74,532.67,733.16,655.94,1071.8,1
video_0003,10024,1_3_74,540.92,732.74,662.28,1071.9,1
video_0003,10025,1_3_74,549.17,732.31,668.62,1072.0,1
video_0003,10026,1_3_74,557.42,731.89,674.96,1072.1,1
video_0003,10027,1_3_74,565.67,731.47,681.3,1072.2,1
video_0003,10028,1_3_74,572.97,733.37,698.12,1073.76,1
video_0003,10029,1_3_74,580.26,735.28,714.94,1075.32,1
video_0003,10030,1_3_74,587.56,737.18,731.76,1076.88,1
video_0003,10031,1_3_74,594.85,739.09,748.58,1078.44,1
video_0003,10032,1_3_74,602.15,740.99,765.4,1080.0,1
video_0003,10033,1_3_74,609.45,740.57,768.46,1078.7,1
video_0003,10034,1_3_74,616.75,740.14,771.52,1077.4,1
video_0003,10035,1_3_74,624.04,739.72,774.58,1076.1,1
video_0003,10036,1_3_74,631.34,739.29,777.64,1074.8,1
video_0003,10037,1_3_74,638.64,738.87,780.7,1073.5,1
video_0003,10038,1_3_74,652.39,738.24,791.24,1072.86,1
video_0003,10039,1_3_74,666.14,737.6,801.78,1072.22,1
video_0003,10040,1_3_74,679.88,736.97,812.32,1071.58,1
video_0003,10041,1_3_74,693.63,736.33,822.86,1070.94,1
video_0003,10042,1_3_74,707.38,735.7,833.4,1070.3,1
video_0003,10043,1_3_74,714.36,737.82,846.62,1069.8,1
video_0003,10044,1_3_74,721.34,739.93,859.84,1069.3,1
video_0003,10045,1_3_74,728.32,742.05,873.06,1068.8,1
video_0003,10046,1_3_74,735.3,744.16,886.28,1068.3,1
video_0003,10047,1_3_74,742.28,746.28,899.5,1067.8,1
video_0003,10048,1_3_74,755.08,745.33,906.44,1067.06,1
video_0003,10049,1_3_74,767.87,744.38,913.38,1066.32,1
video_0003,10050,1_3_74,780.67,743.42,920.32,1065.58,1
video_0003,10051,1_3_74,793.46,742.47,927.26,1064.84,1
video_0003,10052,1_3_74,806.26,741.52,934.2,1064.1,1
video_0003,10053,1_3_74,817.05,741.41,945.84,1063.78,1
video_0003,10054,1_3_74,827.84,741.31,957.48,1063.46,1
video_0003,10055,1_3_74,838.62,741.2,969.12,1063.14,1
video_0003,10056,1_3_74,849.41,741.1,980.76,1062.82,1
video_0003,10057,1_3_74,860.2,740.99,992.4,1062.5,1
video_0003,10058,1_3_74,862.74,742.79,1007.0,1062.92,1
video_0003,10059,1_3_74,865.28,744.59,1021.6,1063.35,1
video_0003,10060,1_3_74,867.81,746.4,1036.2,1063.77,1
video_0003,10061,1_3_74,870.35,748.2,1050.8,1064.2,1
video_0003,10062,1_3_74,872.89,750.0,1065.4,1064.62,1
video_0003,10063,1_3_74,889.6,747.78,1069.38,1062.82,1
video_0003,10064,1_3_74,906.31,745.56,1073.36,1061.01,1
video_0003,10065,1_3_74,923.02,743.33,1077.34,1059.21,1
video_0003,10066,1_3_74,939.73,741.11,1081.32,1057.4,1
video_0003,10067,1_3_74,956.44,738.89,1085.3,1055.6,1
video_0003,10068,1_3_74,964.8,739.53,1096.08,1054.96,1
video_0003,10069,1_3_74,973.15,740.16,1106.86,1054.32,1
video_0003,10070,1_3_74,981.51,740.8,1117.64,1053.68,1
video_0003,10071,1_3_74,989.86,741.43,1128.42,1053.04,1
video_0003,10072,1_3_74,998.22,742.07,1139.2,1052.4,1
video_0003,10073,1_3_74,1004.35,742.92,1147.14,1053.14,1
video_0003,10074,1_3_74,1010.49,743.76,1155.08,1053.88,1
video_0003,10075,1_3_74,1016.62,744.61,1163.02,1054.62,1
video_0003,10076,1_3_74,1022.76,745.45,1170.96,1055.36,1
video_0003,10077,1_3_74,1028.89,746.3,1178.9,1056.1,1
video_0003,10078,1_3_74,1044.65,743.97,1186.16,1053.32,1
video_0003,10079,1_3_74,1060.41,741.64,1193.42,1050.54,1
video_0003,10080,1_3_74,1076.16,739.32,1200.68,1047.76,1
video_0003,10081,1_3_74,1091.92,736.99,1207.94,1044.98,1
video_0003,10082,1_3_74,1107.68,734.66,1215.2,1042.2,1
video_0003,10083,1_3_74,1113.39,735.73,1230.42,1042.2,1
video_0003,10084,1_3_74,1119.1,736.8,1245.64,1042.2,1
video_0003,10085,1_3_74,1124.81,737.86,1260.86,1042.2,1
video_0003,10086,1_3_74,1130.52,738.93,1276.08,1042.2,1
video_0003,10087,1_3_74,1136.23,740.0,1291.3,1042.2,1
video_0003,10088,1_3_74,1144.16,738.84,1294.36,1039.13,1
video_0003,10089,1_3_74,1152.09,737.68,1297.42,1036.06,1
video_0003,10090,1_3_74,1160.03,736.52,1300.48,1033.0,1
video_0003,10091,1_3_74,1167.96,735.36,1303.54,1029.93,1
video_0003,10092,1_3_74,1175.89,734.2,1306.6,1026.86,1
video_0003,10093,1_3_74,1187.63,732.82,1314.42,1026.13,1
video_0003,10094,1_3_74,1199.37,731.45,1322.24,1025.4,1
video_0003,10095,1_3_74,1211.11,730.07,1330.06,1024.66,1
video_0003,10096,1_3_74,1222.85,728.7,1337.88,1023.93,1
video_0003,10097,1_3_74,1234.59,727.32,1345.7,1023.2,1
video_0003,10098,1_3_74,1239.03,728.8,1353.74,1023.09,1
video_0003,10099,1_3_74,1243.47,730.27,1361.78,1022.99,1
video_0003,10100,1_3_74,1247.92,731.75,1369.82,1022.88,1
video_0003,10101,1_3_74,1252.36,733.22,1377.86,1022.78,1
video_0003,10102,1_3_74,1256.8,734.7,1385.9,1022.67,1
video_0003,10103,1_3_74,1269.07,732.9,1392.74,1018.54,1
video_0003,10104,1_3_74,1281.34,731.1,1399.58,1014.4,1
video_0003,10105,1_3_74,1293.6,729.31,1406.42,1010.27,1
video_0003,10106,1_3_74,1305.87,727.51,1413.26,1006.13,1
video_0003,10107,1_3_74,1318.14,725.71,1420.1,1002.0,1
video_0003,10108,1_3_74,1323.96,725.57,1432.68,1002.32,1
video_0003,10109,1_3_74,1329.77,725.43,1445.26,1002.64,1
video_0003,10110,1_3_74,1335.59,725.28,1457.84,1002.95,1
video_0003,10111,1_3_74,1341.4,725.14,1470.42,1003.27,1
video_0003,10112,1_3_74,1347.22,725.0,1483.0,1003.59,1
video_0003,10113,1_3_74,1352.51,723.74,1486.06,1001.16,1
video_0003,10114,1_3_74,1357.8,722.48,1489.12,998.72,1
video_0003,10115,1_3_74,1363.08,721.22,1492.18,996.29,1
video_0003,10116,1_3_74,1368.37,719.96,1495.24,993.85,1
video_0003,10117,1_3_74,1373.66,718.7,1498.3,991.42,1
video_0003,10118,1_3_74,1385.29,715.84,1505.56,988.22,1
video_0003,10119,1_3_74,1396.93,712.99,1512.82,985.01,1
video_0003,10120,1_3_74,1408.56,710.13,1520.08,981.81,1
video_0003,10121,1_3_74,1420.2,707.28,1527.34,978.6,1
video_0003,10122,1_3_74,1431.83,704.42,1534.6,975.4,0
video_0003,10123,1_3_74,1437.54,704.0,1543.06,975.08,0
video_0003,10124,1_3_74,1443.25,703.57,1551.52,974.76,0
video_0003,10125,1_3_74,1448.96,703.15,1559.98,974.45,0
video_0003,10126,1_3_74,1454.67,702.72,1568.44,974.13,0
video_0003,10127,1_3_74,1460.38,702.3,1576.9,973.81,0
video_0003,10128,1_3_74,1469.28,699.3,1581.62,969.58,0
video_0003,10129,1_3_74,1478.18,696.3,1586.34,965.35,0
video_0003,10130,1_3_74,1487.09,693.3,1591.06,961.12,0
video_0003,10131,1_3_74,1495.99,690.3,1595.78,956.89,0
video_0003,10132,1_3_74,1504.89,687.3,1600.5,952.66,0
video_0003,10133,1_3_74,1511.94,685.36,1606.72,950.91,0
video_0003,10134,1_3_74,1518.99,683.42,1612.94,949.16,0
video_0003,10135,1_3_74,1526.04,681.49,1619.16,947.4,0
video_0003,10136,1_3_74,1533.09,679.55,1625.38,945.65,0
video_0003,10137,1_3_74,1540.14,677.61,1631.6,943.9,0
video_0003,10138,1_3_74,1544.19,677.53,1639.62,943.02,0
video_0003,10139,1_3_74,1548.25,677.45,1647.64,942.14,0
video_0003,10140,1_3_74,1552.3,677.36,1655.66,941.25,0
video_0003,10141,1_3_74,1556.36,677.28,1663.68,940.37,0
video_0003,10142,1_3_74,1560.41,677.2,1671.7,939.49,0
video_0003,10143,1_3_74,1570.1,672.88,1675.98,934.43,0
video_0003,10144,1_3_74,1579.8,668.56,1680.26,929.37,0
video_0003,10145,1_3_74,1589.49,664.25,1684.54,924.32,0
video_0003,10146,1_3_74,1599.19,659.93,1688.82,919.26,0
video_0003,10147,1_3_74,1608.88,655.61,1693.1,914.2,0
video_0003,10148,1_3_74,1614.7,654.73,1699.7,914.29,0
video_0003,10149,1_3_74,1620.51,653.85,1706.3,914.38,0
